Title,Date,title_nostop,title_stemmed,sentiment_score
"['novo', 'træder', 'ind', 'i', 'verdenseliten']",2014-02-20,"['novo', 'træder', 'verdenseliten']","['novo', 'træd', 'verdenselit']",0.0
"['aktier', 'carlsberg', 'er', 'tilbage', 'på', 'menuen']",2014-02-19,"['aktier', 'carlsberg', 'tilbage', 'menuen']","['akti', 'carlsberg', 'tilbag', 'menu']",0.0
"['aktier', 'high', 'five', 'til', 'c20']",2014-02-14,"['aktier', 'high', 'five', 'c20']","['akti', 'high', 'fiv', 'c20']",0.0
"['novoaktien', 'drev', 'gæk', 'med', 'eliteindeks']",2014-02-13,"['novoaktien', 'drev', 'gæk', 'eliteindeks']","['novoakti', 'drev', 'gæk', 'eliteindek']",0.0
"['aktier', 'tredje', 'rekord', 'i', 'træk']",2014-02-12,"['aktier', 'tredje', 'rekord', 'træk']","['akti', 'tredj', 'rekord', 'træk']",0.0
"['aktier', 'de', 'danske', 'aktier', 'lukker', 'i', 'rekord', 'igen']",2014-02-11,"['aktier', 'danske', 'aktier', 'lukker', 'rekord', 'igen']","['akti', 'dansk', 'akti', 'luk', 'rekord', 'igen']",0.0
"['aktier', 'novo', 'lægger', 'en', 'dæmper', 'på', 'c20', 'cap']",2014-02-11,"['aktier', 'novo', 'lægger', 'dæmper', 'c20', 'cap']","['akti', 'novo', 'læg', 'dæmp', 'c20', 'cap']",0.0
"['aktier', 'c20', 'cap', 'fortsætter', 'mod', 'rekord']",2014-02-11,"['aktier', 'c20', 'cap', 'fortsætter', 'rekord']","['akti', 'c20', 'cap', 'fortsæt', 'rekord']",0.0
"['novo', 'nordisk', 'vil', 'fordobles', 'på', 'fem', 'år']",2014-02-11,"['novo', 'nordisk', 'fordobles', 'fem', 'år']","['novo', 'nordisk', 'fordobl', 'fem', 'år']",0.0
"['aktierådgiver', 'om', 'rekord', 'opturen', 'kan', 'fortsætte']",2014-02-10,"['aktierådgiver', 'rekord', 'opturen', 'kan', 'fortsætte']","['aktierådgiv', 'rekord', 'optur', 'kan', 'fortsæt']",0.0
"['novo', 'bruger', '120', 'mio', 'på', 'tre', 'internationale', 'hjerner']",2014-02-07,"['novo', 'bruger', '120', 'mio', 'tre', 'internationale', 'hjerner']","['novo', 'brug', '120', 'mio', 'tre', 'international', 'hjern']",0.0
"['blå', 'bog', 'lars', 'christian', 'lassen']",2014-02-07,"['blå', 'bog', 'lars', 'christian', 'lassen']","['blå', 'bog', 'lar', 'christian', 'las']",0.0
"['novo', 'og', 'vestas', 'sendte', 'c20', 'til', 'tops', 'i', 'europa']",2014-02-06,"['novo', 'vestas', 'sendte', 'c20', 'tops', 'europa']","['novo', 'vesta', 'send', 'c20', 'top', 'europa']",0.0
"['aktier', 'novo', 'og', 'vestas', 'trak', 'læsset']",2014-02-05,"['aktier', 'novo', 'vestas', 'trak', 'læsset']","['akti', 'novo', 'vesta', 'trak', 'læs']",0.0
"['aktier', 'god', 'start', 'for', 'merck', 'i', 'usa', 'men', 'indeks', 'falder']",2014-02-05,"['aktier', 'god', 'start', 'merck', 'usa', 'indeks', 'falder']","['akti', 'god', 'start', 'merck', 'usa', 'indek', 'fald']",3.0
"['aktier', 'novo', 'tilbage', 'i', 'rekord', 'revanche', 'til', 'vestas']",2014-02-05,"['aktier', 'novo', 'tilbage', 'rekord', 'revanche', 'vestas']","['akti', 'novo', 'tilbag', 'rekord', 'revanch', 'vesta']",0.0
"['aktier', 'vestas', 'tager', 'revanche']",2014-02-05,"['aktier', 'vestas', 'tager', 'revanche']","['akti', 'vesta', 'tag', 'revanch']",0.0
"['aktier', 'slingretur', 'mod', 'rødt']",2014-02-03,"['aktier', 'slingretur', 'rødt']","['akti', 'slingretur', 'rødt']",0.0
"['aktier', 'forvirret', 'og', 'nervøst', 'mandagsmarked']",2014-02-03,"['aktier', 'forvirret', 'nervøst', 'mandagsmarked']","['akti', 'forvir', 'nervøst', 'mandagsmarked']",-4.0
"['lars', 'rebien', 'får', 'kraftig', 'lønforhøjelse']",2014-02-03,"['lars', 'rebien', 'får', 'kraftig', 'lønforhøjelse']","['lar', 'rebi', 'får', 'kraft', 'lønforhøj']",2.0
"['aktier', 'positiv', 'start', 'på', 'massiv', 'regnskabsuge']",2014-02-03,"['aktier', 'positiv', 'start', 'massiv', 'regnskabsuge']","['akti', 'positiv', 'start', 'massiv', 'regnskabsug']",2.0
"['aktier', 'ny', 'tung', 'regnskabsuge', 'tager', 'fokus']",2014-02-03,"['aktier', 'ny', 'tung', 'regnskabsuge', 'tager', 'fokus']","['akti', 'ny', 'tung', 'regnskabsug', 'tag', 'fokus']",0.0
"['fakta', 'novo', 'nordisk']",2014-02-03,"['fakta', 'novo', 'nordisk']","['fakta', 'novo', 'nordisk']",0.0
"['novo', 'nordisk', 'skal', 'ansætte', '1000', 'i', '2014']",2014-02-03,"['novo', 'nordisk', 'ansætte', '1000', '2014']","['novo', 'nordisk', 'ansæt', '1000', '2014']",0.0
"['sydafrika', 'går', 'imod', 'medicinalbranchen']",2014-02-03,"['sydafrika', 'går', 'imod', 'medicinalbranchen']","['sydafrika', 'går', 'imod', 'medicinalbranch']",-1.0
"['valutaeuro', 'er', 'en', 'tung', 'bet', 'for', 'novo', 'nordisk']",2014-02-03,"['valutaeuro', 'tung', 'bet', 'novo', 'nordisk']","['valutaeuro', 'tung', 'bet', 'novo', 'nordisk']",0.0
"['ugens', 'aktie', 'novo', 'nordisk', 'i', 'topform']",2014-02-01,"['ugens', 'aktie', 'novo', 'nordisk', 'topform']","['ugen', 'akti', 'novo', 'nordisk', 'topform']",0.0
"['investortip', 'hold', 'øje', 'med', 'splittede', 'aktier']",2014-02-01,"['investortip', 'hold', 'øje', 'splittede', 'aktier']","['investortip', 'hold', 'øje', 'splitted', 'akti']",0.0
"['stor', 'tiltro', 'til', 'novotoppen']",2014-01-31,"['stor', 'tiltro', 'novotoppen']","['stor', 'tiltro', 'novotop']",2.0
"['novos', 'værdi', 'runder', '600', 'milliarder']",2014-01-31,"['novos', 'værdi', 'runder', '600', 'milliarder']","['novo', 'værdi', 'rund', '600', 'milliard']",0.0
"['novokonkurrent', 'afviser', 'anklager', 'om', 'patentkrænkelse']",2014-01-31,"['novokonkurrent', 'afviser', 'anklager', 'patentkrænkelse']","['novokonkurrent', 'afvis', 'anklag', 'patentkrænk']",-1.0
"['aktier', 'novorekord', 'holdt', 'danmark', 'pænt', 'oven', 'vande']",2014-01-31,"['aktier', 'novorekord', 'holdt', 'danmark', 'pænt', 'oven', 'vande']","['akti', 'novorekord', 'hold', 'danmark', 'pænt', 'oven', 'vand']",2.0
"['aktier', 'novo', 'i', 'rekord', 'på', 'konkurrentstrid', 'i', 'usa']",2014-01-31,"['aktier', 'novo', 'rekord', 'konkurrentstrid', 'usa']","['akti', 'novo', 'rekord', 'konkurrentstrid', 'usa']",0.0
"['valutauro', 'er', 'en', 'tung', 'bet', 'for', 'novo', 'nordisk']",2014-01-31,"['valutauro', 'tung', 'bet', 'novo', 'nordisk']","['valutauro', 'tung', 'bet', 'novo', 'nordisk']",0.0
"['aktier', 'novo', 'bryder', 'igennem', 'rekordkursen']",2014-01-31,"['aktier', 'novo', 'bryder', 'igennem', 'rekordkursen']","['akti', 'novo', 'bryd', 'igennem', 'rekordkurs']",0.0
"['skattelussing', 'på', '25', 'mia', 'til', 'novo', 'nordisk']",2014-01-31,"['skattelussing', '25', 'mia', 'novo', 'nordisk']","['skattelussing', '25', 'mia', 'novo', 'nordisk']",0.0
"['novoejer', 'vil', 'øge', 'andel', 'i', 'novo', 'nordisk']",2014-01-31,"['novoejer', 'øge', 'andel', 'novo', 'nordisk']","['novoej', 'øge', 'andel', 'novo', 'nordisk']",1.0
"['for', 'os', 'som', 'investor', 'er', 'novo', 'vældig', 'interessant']",2014-01-30,"['investor', 'novo', 'vældig', 'interessant']","['investor', 'novo', 'væld', 'interessant']",2.0
"['novotoppen', 'får', 'skåret', 'i', 'bonussen']",2014-01-30,"['novotoppen', 'får', 'skåret', 'bonussen']","['novotop', 'får', 'skår', 'bonus']",0.0
"['ny', 'novodirektør', 'jeg', 'prøver', 'at', 'være', 'fair']",2014-01-30,"['ny', 'novodirektør', 'prøver', 'fair']","['ny', 'novodirektør', 'prøv', 'fair']",0.0
"['lars', 'rebien', 'kåre', 'og', 'jeg', 'skal', 'deles', 'om', 'agendaen']",2014-01-30,"['lars', 'rebien', 'kåre', 'deles', 'agendaen']","['lar', 'rebi', 'kår', 'del', 'agenda']",0.0
"['novotop', 'meget', 'afhænger', 'nu', 'af', 'usa']",2014-01-30,"['novotop', 'afhænger', 'usa']","['novotop', 'afhæng', 'usa']",0.0
"['investorerne', 'flokkes', 'om', 'novo', 'aktien']",2014-01-30,"['investorerne', 'flokkes', 'novo', 'aktien']","['investor', 'flok', 'novo', 'akti']",0.0
"['rebien', 'jeg', 'er', 'ikke', 'på', 'vej', 'væk', 'fra', 'novo']",2014-01-30,"['rebien', 'vej', 'væk', 'novo']","['rebi', 'vej', 'væk', 'novo']",0.0
"['novos', 'guldmiddel', 'er', 'tilbage', 'på', 'vækstsporet']",2014-01-30,"['novos', 'guldmiddel', 'tilbage', 'vækstsporet']","['novo', 'guldmiddel', 'tilbag', 'vækstspor']",0.0
"['kåre', 'schultz', 'rykker', 'op', 'som', 'kronprins', 'i', 'novo', 'nordisk']",2014-01-30,"['kåre', 'schultz', 'rykker', 'kronprins', 'novo', 'nordisk']","['kår', 'schultz', 'ryk', 'kronprin', 'novo', 'nordisk']",0.0
"['novo', 'nordisk', 'vil', 'købe', 'egne', 'aktier', 'for', '15', 'mia', 'kr']",2014-01-30,"['novo', 'nordisk', 'købe', 'egne', 'aktier', '15', 'mia', 'kr']","['novo', 'nordisk', 'køb', 'egn', 'akti', '15', 'mia', 'kr']",0.0
"['lars', 'rebien', 'løfter', 'forventningerne', 'til', '2014']",2014-01-30,"['lars', 'rebien', 'løfter', 'forventningerne', '2014']","['lar', 'rebi', 'løft', 'forventning', '2014']",0.0
"['novos', 'vækst', 'i', 'usa', 'under', 'lup']",2014-01-29,"['novos', 'vækst', 'usa', 'lup']","['novo', 'vækst', 'usa', 'lup']",2.0
"['investortro', 'på', 'danske', 'aktier']",2014-01-29,"['investortro', 'danske', 'aktier']","['investortro', 'dansk', 'akti']",0.0
"['gürtlers', 'råd', 'til', 'kolding', 'i', 'novos', 'pengetank']",2014-01-28,"['gürtlers', 'råd', 'kolding', 'novos', 'pengetank']","['gürtler', 'råd', 'kolding', 'novo', 'pengetank']",0.0
"['novo', 'as', 'viser', 'vejen', 'for', 'investeringssultne', 'fonde']",2014-01-28,"['novo', 'as', 'viser', 'vejen', 'investeringssultne', 'fonde']","['novo', 'as', 'vis', 'vej', 'investeringssultn', 'fond']",0.0
"['aktier', 'c20', 'cap', 'bevæger', 'sig', 'igen', 'mod', 'de', '700']",2014-01-28,"['aktier', 'c20', 'cap', 'bevæger', 'igen', '700']","['akti', 'c20', 'cap', 'bevæg', 'igen', '700']",0.0
"['chefstrateg', 'aktierne', 'skal', 'længere', 'ned']",2014-01-28,"['chefstrateg', 'aktierne', 'længere']","['chefstrateg', 'akti', 'læng']",0.0
"['aktier', 'godt', 'fra', 'land', 'vestas', 'i', 'comeback']",2014-01-28,"['aktier', 'godt', 'land', 'vestas', 'comeback']","['akti', 'godt', 'land', 'vesta', 'comeback']",5.0
"['aktier', 'udsigt', 'til', 'stille', 'åbning', 'efter', 'skidt', 'mandag']",2014-01-28,"['aktier', 'udsigt', 'stille', 'åbning', 'skidt', 'mandag']","['akti', 'uds', 'stil', 'åbning', 'skidt', 'mandag']",-2.0
"['aktier', 'minus', 'for', 'fjerde', 'handelsdag', 'i', 'træk']",2014-01-27,"['aktier', 'minus', 'fjerde', 'handelsdag', 'træk']","['akti', 'minus', 'fjerd', 'handelsdag', 'træk']",0.0
"['hovedaktionær', 'sælger', 'ud', 'af', 'novozymes']",2014-01-27,"['hovedaktionær', 'sælger', 'novozymes']","['hovedaktionær', 'sælg', 'novozym']",0.0
"['aktier', 'svag', 'start', 'på', 'ugen', 'hele', 'c20', 'malet', 'rødt']",2014-01-27,"['aktier', 'svag', 'start', 'ugen', 'hele', 'c20', 'malet', 'rødt']","['akti', 'svag', 'start', 'ugen', 'hel', 'c20', 'mal', 'rødt']",-2.0
"['aktier', 'udsigt', 'til', 'svag', 'ugestart']",2014-01-27,"['aktier', 'udsigt', 'svag', 'ugestart']","['akti', 'uds', 'svag', 'ugestart']",-2.0
"['aktier', 'novo', 'alene', 'på', 'toppen', 'af', 'faldende', 'marked']",2014-01-24,"['aktier', 'novo', 'alene', 'toppen', 'faldende', 'marked']","['akti', 'novo', 'alen', 'top', 'fald', 'marked']",0.0
"['novo', 'får', 'anbefalet', 'blødermedicin', 'til', 'børn']",2014-01-24,"['novo', 'får', 'anbefalet', 'blødermedicin', 'børn']","['novo', 'får', 'anbefal', 'blødermedicin', 'børn']",0.0
"['aktier', 'grønt', 'forvandlet', 'til', 'rødt', 'på', 'regnskabsløs', 'dag']",2014-01-24,"['aktier', 'grønt', 'forvandlet', 'rødt', 'regnskabsløs', 'dag']","['akti', 'grønt', 'forvandl', 'rødt', 'regnskabsløs', 'dag']",0.0
"['aktier', 'novo', 'og', 'mærsk', 'løfter', 'c20', 'i', 'plus']",2014-01-24,"['aktier', 'novo', 'mærsk', 'løfter', 'c20', 'plus']","['akti', 'novo', 'mærsk', 'løft', 'c20', 'plus']",0.0
"['aktier', 'genmab', 'stjæler', 'scenen', 'på', 'stille', 'dag']",2014-01-24,"['aktier', 'genmab', 'stjæler', 'scenen', 'stille', 'dag']","['akti', 'genmab', 'stjæl', 'scen', 'stil', 'dag']",-2.0
"['kolding', 'skal', 'styre', 'novomilliarder']",2014-01-24,"['kolding', 'styre', 'novomilliarder']","['kolding', 'styr', 'novomilliard']",0.0
"['novofondens', 'formand', 'kolding', 'er', 'valgt', 'på', 'erfaring']",2014-01-23,"['novofondens', 'formand', 'kolding', 'valgt', 'erfaring']","['novofond', 'formand', 'kolding', 'valg', 'erfaring']",0.0
"['eivind', 'kolding', 'skal', 'styre', 'novofondens', 'milliarder']",2014-01-23,"['eivind', 'kolding', 'styre', 'novofondens', 'milliarder']","['eivind', 'kolding', 'styr', 'novofond', 'milliard']",0.0
"['aktier', 'c20', 'cap', 'tilbage', 'i', 'rekord', 'efter', 'rød', 'åbning']",2014-01-23,"['aktier', 'c20', 'cap', 'tilbage', 'rekord', 'rød', 'åbning']","['akti', 'c20', 'cap', 'tilbag', 'rekord', 'rød', 'åbning']",0.0
"['aktier', 'markedets', 'tunge', 'drenge', 'trak', 'ned']",2014-01-22,"['aktier', 'markedets', 'tunge', 'drenge', 'trak']","['akti', 'marked', 'tung', 'dreng', 'trak']",0.0
"['aktier', 'gevinsterne', 'stryges']",2014-01-22,"['aktier', 'gevinsterne', 'stryges']","['akti', 'gevinst', 'stryg']",0.0
"['aktier', 'mærsk', 'holder', 'døren', 'for', 'ny', 'rekordtur']",2014-01-22,"['aktier', 'mærsk', 'holder', 'døren', 'ny', 'rekordtur']","['akti', 'mærsk', 'hold', 'dør', 'ny', 'rekordtur']",0.0
"['aktier', 'rekorder', 'i', 'fin', 'stil', 'i', 'ustoppeligt', 'marked']",2014-01-21,"['aktier', 'rekorder', 'fin', 'stil', 'ustoppeligt', 'marked']","['akti', 'rekord', 'fin', 'stil', 'ustop', 'marked']",2.0
"['aktier', 'c20', 'cap', 'åbner', 'i', 'plus', 'novozymes', 'fører', 'an']",2014-01-21,"['aktier', 'c20', 'cap', 'åbner', 'plus', 'novozymes', 'fører', 'an']","['akti', 'c20', 'cap', 'åbn', 'plus', 'novozym', 'før', 'an']",0.0
"['novozymes', 'får', 'ny', 'mand', 'i', 'bestyrelsen']",2014-01-21,"['novozymes', 'får', 'ny', 'mand', 'bestyrelsen']","['novozym', 'får', 'ny', 'mand', 'bestyr']",0.0
"['aktier', 'markedet', 'puster', 'ud', 'på', 'amerikansk', 'fridag']",2014-01-20,"['aktier', 'markedet', 'puster', 'amerikansk', 'fridag']","['akti', 'marked', 'pust', 'amerikansk', 'fridag']",0.0
"['finansanalytikere', 'hædrer', 'novo', 'nordisk', 'regnskab']",2014-01-16,"['finansanalytikere', 'hædrer', 'novo', 'nordisk', 'regnskab']","['finansanalytik', 'hædr', 'novo', 'nordisk', 'regnskab']",0.0
"['novo', 'er', 'igen', 'blandt', 'verdens', 'bedste', 'arbejdspladser']",2014-01-16,"['novo', 'igen', 'blandt', 'verdens', 'bedste', 'arbejdspladser']","['novo', 'igen', 'bland', 'verd', 'bedst', 'arbejdsplads']",3.0
"['aktier', 'nordea', 'først', 'ud', 'af', 'finanskrisen']",2014-01-15,"['aktier', 'nordea', 'først', 'finanskrisen']","['akti', 'nordea', 'først', 'finanskris']",0.0
"['novoboss', 'derfor', 'børsnoterer', 'vi', 'nnit']",2014-01-15,"['novoboss', 'derfor', 'børsnoterer', 'nnit']","['novobos', 'derfor', 'børsnot', 'nnit']",0.0
"['novo', 'nordisk', 'går', 'efter', 'salg', 'af', 'ca', '30', 'pct', 'af', 'nnit']",2014-01-15,"['novo', 'nordisk', 'går', 'salg', 'ca', '30', 'pct', 'nnit']","['novo', 'nordisk', 'går', 'salg', 'ca', '30', 'pct', 'nnit']",0.0
"['aktier', 'rekordfest', 'styrer', 'uden', 'om', 'chr', 'hansen']",2014-01-15,"['aktier', 'rekordfest', 'styrer', 'uden', 'chr', 'hansen']","['akti', 'rekordfest', 'styr', 'uden', 'chr', 'hans']",0.0
"['topchef', 'novo', 'nordisk', 'slipper', 'næppe', 'majoriteten', 'i', 'nnit']",2014-01-15,"['topchef', 'novo', 'nordisk', 'slipper', 'næppe', 'majoriteten', 'nnit']","['topchef', 'novo', 'nordisk', 'slip', 'næp', 'majoritet', 'nnit']",0.0
"['novo', 'nordisks', 'itben', 'på', 'vej', 'på', 'børsen']",2014-01-15,"['novo', 'nordisks', 'itben', 'vej', 'børsen']","['novo', 'nordisk', 'itb', 'vej', 'børs']",0.0
"['aktier', 'rekordrækken', 'er', 'brudt']",2014-01-14,"['aktier', 'rekordrækken', 'brudt']","['akti', 'rekordræk', 'brudt']",-1.0
"['aktier', 'eliteindeks', 'tangerer', 'vild', 'stigningsrekord']",2014-01-13,"['aktier', 'eliteindeks', 'tangerer', 'vild', 'stigningsrekord']","['akti', 'eliteindek', 'tang', 'vild', 'stigningsrekord']",2.0
"['aktier', 'fremgang', 'i', 'c20', 'cap', 'for', 'fjortende', 'dag', 'i', 'træk']",2014-01-13,"['aktier', 'fremgang', 'c20', 'cap', 'fjortende', 'dag', 'træk']","['akti', 'fremgang', 'c20', 'cap', 'fjort', 'dag', 'træk']",0.0
"['aktier', 'hverdagen', 'ser', 'ud', 'til', 'at', 'melde', 'sig', 'igen']",2014-01-13,"['aktier', 'hverdagen', 'ser', 'melde', 'igen']","['akti', 'hverdag', 'ser', 'meld', 'igen']",0.0
"['sådan', 'håndplukker', 'danske', 'invest', 'sine', 'aktier']",2014-01-13,"['håndplukker', 'danske', 'invest', 'aktier']","['håndpluk', 'dansk', 'invest', 'akti']",0.0
"['sydbank', '2014', 'lover', 'godt', 'for', 'novo', 'og', 'vestas']",2014-01-11,"['sydbank', '2014', 'lover', 'godt', 'novo', 'vestas']","['sydbank', '2014', 'lov', 'godt', 'novo', 'vesta']",4.0
"['aktier', 'rekorderne', 'vil', 'ingen', 'ende', 'tage']",2014-01-10,"['aktier', 'rekorderne', 'ingen', 'ende', 'tage']","['akti', 'rekord', 'ing', 'end', 'tag']",0.0
"['schweizisk', 'storbank', 'varsler', 'medvind', 'til', 'novo', 'nordisk']",2014-01-10,"['schweizisk', 'storbank', 'varsler', 'medvind', 'novo', 'nordisk']","['schweizisk', 'storbank', 'varsl', 'medvind', 'novo', 'nordisk']",0.0
"['markant', 'opskruet', 'tempo', 'i', 'dansk', 'aktiehandel', 'i', '2013']",2014-01-10,"['markant', 'opskruet', 'tempo', 'dansk', 'aktiehandel', '2013']","['markant', 'opskru', 'tempo', 'dansk', 'aktiehandel', '2013']",0.0
"['aktier', 'ingen', 'slinger', 'i', 'dansk', 'rekordkurs']",2014-01-09,"['aktier', 'ingen', 'slinger', 'dansk', 'rekordkurs']","['akti', 'ing', 'sling', 'dansk', 'rekordkur']",0.0
"['aktier', 'markedet', 'atter', 'på', 'rekordjagt']",2014-01-09,"['aktier', 'markedet', 'atter', 'rekordjagt']","['akti', 'marked', 'att', 'rekordjag']",0.0
"['aktier', 'c20', 'cap', 'balancerer', 'på', 'rekordniveau']",2014-01-09,"['aktier', 'c20', 'cap', 'balancerer', 'rekordniveau']","['akti', 'c20', 'cap', 'balanc', 'rekordniveau']",0.0
"['novo', 'købte', 'aktier', 'tilbage', 'for', '14', 'mia', 'kr', 'sidste', 'år']",2014-01-09,"['novo', 'købte', 'aktier', 'tilbage', '14', 'mia', 'kr', 'sidste', 'år']","['novo', 'købt', 'akti', 'tilbag', '14', 'mia', 'kr', 'sidst', 'år']",0.0
"['aktier', 'årets', 'femte', 'c20', 'caprekord', 'i', 'hus']",2014-01-08,"['aktier', 'årets', 'femte', 'c20', 'caprekord', 'hus']","['akti', 'året', 'femt', 'c20', 'caprekord', 'hus']",0.0
"['danske', 'bank', 'her', 'er', 'årets', 'bedste', 'aktier']",2014-01-08,"['danske', 'bank', 'årets', 'bedste', 'aktier']","['dansk', 'bank', 'året', 'bedst', 'akti']",3.0
"['aktier', 'vestas', 'og', 'mærsk', 'dominerer', 'i', 'grønt', 'marked']",2014-01-07,"['aktier', 'vestas', 'mærsk', 'dominerer', 'grønt', 'marked']","['akti', 'vesta', 'mærsk', 'domin', 'grønt', 'marked']",0.0
"['finansdirektør', 'i', 'novo', 'vi', 'splitter', 'for', 'at', 'tækkes', 'usa']",2014-01-06,"['finansdirektør', 'novo', 'splitter', 'tækkes', 'usa']","['finansdirektør', 'novo', 'split', 'tæk', 'usa']",0.0
"['kitesurfer', 'rider', 'på', 'aktiebølgerne']",2014-01-06,"['kitesurfer', 'rider', 'aktiebølgerne']","['kitesurf', 'rid', 'aktiebølg']",0.0
"['konkurrér', 'på', 'de', 'små', 'danske', 'aktier']",2014-01-06,"['konkurrér', 'små', 'danske', 'aktier']","['konkurrér', 'små', 'dansk', 'akti']",0.0
"['analytikernes', 'spådom', 'her', 'finder', 'du', 'aktieguldet', 'i', '2014']",2014-01-04,"['analytikernes', 'spådom', 'finder', 'aktieguldet', '2014']","['analytik', 'spådom', 'find', 'aktieguld', '2014']",0.0
"['aktier', 'mærsk', 'når', 'femårigt', 'højdepunkt']",2014-01-03,"['aktier', 'mærsk', 'femårigt', 'højdepunkt']","['akti', 'mærsk', 'femår', 'højdepunk']",0.0
"['aktier', 'statistikken', 'lover', 'stigninger']",2014-01-03,"['aktier', 'statistikken', 'lover', 'stigninger']","['akti', 'statistik', 'lov', 'stigning']",1.0
"['vestasaktien', 'fortsætter', 'hvor', 'den', 'slap', 'sidste', 'år']",2014-01-03,"['vestasaktien', 'fortsætter', 'slap', 'sidste', 'år']","['vestasakti', 'fortsæt', 'slap', 'sidst', 'år']",0.0
"['novo', 'nordisk', 'skraber', 'bunden', 'i', 'ny', 'forbesanalyse']",2014-01-02,"['novo', 'nordisk', 'skraber', 'bunden', 'ny', 'forbesanalyse']","['novo', 'nordisk', 'skrab', 'bund', 'ny', 'forbesanalys']",0.0
"['aktier', 'vestas', 'brager', 'ind', 'i', '2014']",2014-01-02,"['aktier', 'vestas', 'brager', '2014']","['akti', 'vesta', 'brag', '2014']",0.0
"['aktier', 'pandora', 'starter', '2014', 'bedst']",2014-01-02,"['aktier', 'pandora', 'starter', '2014', 'bedst']","['akti', 'pandora', 'start', '2014', 'bedst']",0.0
"['splittet', 'novo', 'starter', '2014', 'i', 'kurs', '201']",2014-01-02,"['splittet', 'novo', 'starter', '2014', 'kurs', '201']","['split', 'novo', 'start', '2014', 'kur', '201']",0.0
"['novo', 'nordisk', '8']",2013-12-31,"['novo', 'nordisk', '8']","['novo', 'nordisk', '8']",0.0
"['store', 'forventninger', 'til', 'novo', 'nordisk', 'og', 'danske', 'bank']",2013-12-31,"['store', 'forventninger', 'novo', 'nordisk', 'danske', 'bank']","['stor', 'forventning', 'novo', 'nordisk', 'dansk', 'bank']",0.0
"['michael', 'friis', 'jørgensen']",2013-12-31,"['michael', 'friis', 'jørgensen']","['michael', 'friis', 'jørgens']",0.0
"['midcapaktier', 'outperformer', 'c20indekset', 'i', '2013']",2013-12-30,"['midcapaktier', 'outperformer', 'c20indekset', '2013']","['midcapakti', 'outperform', 'c20indeks', '2013']",0.0
"['ugen', 'der', 'kommer', 'novo', 'nordisk', 'cementerer', 'sin', 'succes']",2013-12-28,"['ugen', 'kommer', 'novo', 'nordisk', 'cementerer', 'succes']","['ugen', 'kom', 'novo', 'nordisk', 'cement', 'suc']",2.0
"['aktier', 'flsmidth', 'og', 'vestas', 'sluttede', 'året', 'med', 'manér']",2013-12-27,"['aktier', 'flsmidth', 'vestas', 'sluttede', 'året', 'manér']","['akti', 'flsmidth', 'vesta', 'slutted', 'året', 'manér']",0.0
"['aktier', 'flsmidth', 'går', 'øverst', 'efter', 'nytårsordre']",2013-12-27,"['aktier', 'flsmidth', 'går', 'øverst', 'nytårsordre']","['akti', 'flsmidth', 'går', 'øverst', 'nytårsordr']",0.0
"['novo', 'nordisk', 'får', 'godkendt', 'blødermedicin', 'i', 'usa']",2013-12-23,"['novo', 'nordisk', 'får', 'godkendt', 'blødermedicin', 'usa']","['novo', 'nordisk', 'får', 'godkend', 'blødermedicin', 'usa']",2.0
"['aktier', 'på', 'juleferie', 'med', 'endnu', 'en', 'rekord']",2013-12-23,"['aktier', 'juleferie', 'endnu', 'rekord']","['akti', 'juleferi', 'endnu', 'rekord']",0.0
"['aktiejulekalender', 'da', 'c20', 'cap', 'overtog', 'c20s', 'stol']",2013-12-21,"['aktiejulekalender', 'c20', 'cap', 'overtog', 'c20s', 'stol']","['aktiejulekalend', 'c20', 'cap', 'overtog', 'c20s', 'stol']",0.0
"['aktier', 'c20', 'cap', 'lukker', 'rekordhøjt']",2013-12-20,"['aktier', 'c20', 'cap', 'lukker', 'rekordhøjt']","['akti', 'c20', 'cap', 'luk', 'rekordhøjt']",0.0
"['novo', 'søger', 'om', 'grønt', 'lys', 'for', 'victoza', 'mod', 'fedme']",2013-12-20,"['novo', 'søger', 'grønt', 'lys', 'victoza', 'fedme']","['novo', 'søg', 'grønt', 'lys', 'victoza', 'fedm']",0.0
"['aktier', 'tdc', 'er', 'den', 'eneste', 'taber', 'på', 'en', 'jubeldag']",2013-12-19,"['aktier', 'tdc', 'eneste', 'taber', 'jubeldag']","['akti', 'tdc', 'enest', 'tab', 'jubeldag']",-3.0
"['aktier', 'ren', 'julefest', 'efter', 'fedmøde']",2013-12-19,"['aktier', 'ren', 'julefest', 'fedmøde']","['akti', 'ren', 'julefest', 'fedmød']",2.0
"['aktierne', 'vi', 'elskede', 'i', '2013']",2013-12-16,"['aktierne', 'elskede', '2013']","['akti', 'elsked', '2013']",3.0
"['diabetes', 'endnu', 'et', 'middel', 'trækkes', 'fra', 'det', 'tyske', 'marked']",2013-12-16,"['diabetes', 'endnu', 'middel', 'trækkes', 'tyske', 'marked']","['diabet', 'endnu', 'middel', 'træk', 'tysk', 'marked']",-1.0
"['aktiejulekalender', 'her', 'er', 'de', 'fem', 'aktiesplit', 'i', 'c20']",2013-12-15,"['aktiejulekalender', 'fem', 'aktiesplit', 'c20']","['aktiejulekalend', 'fem', 'aktiesplit', 'c20']",0.0
