mean,std,volume,daily_return
0.0,,1,-0.00041478745856415866
0.0,,1,-0.0010367234550575644
0.5,0.7071067811865476,2,-0.006776107043002466
0.0,0.0,2,0.01902024116091905
0.0,1.1547005383792515,7,0.04358483510157618
-1.0,1.4142135623730951,2,-0.014548735956749104
-2.0,,1,-0.003936973309844216
0.0,,1,-0.004940791707155001
-3.0,,1,-0.006951354551228861
4.0,,1,0.0060001982393578235
-1.0,,1,0.005170404561588793
0.0,0.0,2,0.0026470804616747223
0.0,0.0,2,0.019900220668131352
0.0,,1,-0.013658467616322723
0.0,0.0,2,0.0026225155627830343
0.0,0.0,2,0.004499030315141095
1.0,,1,0.003487725566592159
0.0,0.0,3,0.014312134675106503
0.0,,1,0.02701057877719326
2.0,,1,-0.016682903176471142
1.1,1.5951314818673865,10,0.012973963353712259
0.0,0.0,5,-0.01694593258121646
0.0,0.0,2,0.00922047705658291
0.0,,1,0.008454224933724941
0.0,,1,-0.0029881962504750836
0.0,,1,-0.01993484542480184
0.0,,1,0.014663967541092893
0.0,,1,0.011642122102017316
0.0,0.0,2,0.019841094266350723
0.0,,1,-0.008806014190550937
-1.0,3.0,3,0.021717327965993016
0.0,0.0,3,-0.0038647979192528714
-1.0,1.7320508075688772,3,0.03394789304090895
0.25,1.7525491637693282,8,0.011256936691306896
-0.3333333333333333,0.5773502691896258,3,-0.000927751934063914
0.0,,1,-0.0009345947583827563
0.0,,1,0.005623240711935873
-1.3333333333333333,2.3094010767585034,3,0.0
0.0,0.0,2,0.006603787053703014
0.0,,1,-0.0009371285112497185
0.0,,1,0.0
0.0,,1,-0.0110599952669298
0.0,,1,-0.013979351627311232
0.0,,1,-0.0018588593270923992
0.0,,1,0.00744872458018464
0.0,,1,0.0018367612702716585
0.0,,1,-0.000927751934063914
-1.0,1.4142135623730951,2,-0.051067691444984464
-0.3333333333333333,0.816496580927726,6,-0.03522503740923255
1.875,1.642080561796093,8,0.0912780628303278
-0.75,1.5000000000000002,4,0.0018585798974195544
0.6666666666666666,2.0816659994661326,3,-0.0037105428840989996
-0.5,0.7071067811865476,2,0.012104387405345474
0.0,,1,-0.008279803170042954
0.2857142857142857,0.8254203058555569,14,0.011131814593159595
0.42857142857142855,0.7867957924694432,7,0.02844018619981914
0.0,0.0,3,0.006244616748236176
0.0,,1,-0.007092313896729152
0.0,0.0,2,-0.006249923379289646
3.0,,1,0.010676152458531485
0.0,,1,-0.0008817601760798821
0.8333333333333334,1.3291601358251257,6,-0.0008763506709700275
0.0,2.0,3,0.012389672508670735
0.0,,1,0.0
0.0,,1,0.012323968358394222
-0.6666666666666666,0.5773502691896258,3,0.00958203879748809
0.0,,1,-0.013547806968636555
0.0,0.0,2,0.04291829248013257
0.0,,1,-0.004918113589463813
-2.0,,1,0.00494242097723685
0.0,0.0,2,0.000819603448955819
0.0,,1,0.016380204543452903
0.0,,1,-0.002438982655869837
0.4,0.8944271909999159,5,0.031784704275743314
0.0,0.0,3,-0.00473925582774648
0.0,,1,-0.007886327244048807
0.0,0.0,3,-0.01987281829682952
1.0,0.816496580927726,4,0.035685168931567146
-1.0,1.7320508075688772,3,0.022709612385226174
0.0,0.0,2,0.00612552044899517
1.5,2.1213203435596424,2,0.010719775895368766
0.0,,1,-0.01742444960976397
0.0,0.0,2,-0.028527222209472347
0.0,0.0,3,-0.015872956532632876
-0.5,1.0,4,0.008870788559710352
0.8333333333333334,2.714160398109638,6,0.0367705465182504
-2.25,2.217355782608345,4,-0.017418889321535902
0.0,0.0,2,-0.0177276051613503
-2.0,,1,0.013854747526445443
0.0,0.0,3,0.008038636759866824
0.0,,1,-0.0023959654986090984
-0.6666666666666666,1.1547005383792517,3,-0.017614057223218293
0.0,0.0,2,0.013854747526445443
0.0,0.0,10,-0.02090010109222784
1.0,1.5491933384829668,6,-0.0032843723368216615
0.0,,1,0.006589977191620466
0.0,0.0,2,0.001636605908167832
2.0,1.7320508075688772,3,0.030794266936383874
0.0,0.0,2,0.009433801708944811
0.0,,1,0.017134239911829496
2.0,,1,0.03139361844504385
0.0,0.0,2,-0.003712310310868605
-0.6,0.894427190999916,5,0.001490412355135362
-2.0,2.309401076758503,4,-0.004464135575495409
4.0,,1,-0.0066912614500986844
1.0,1.4142135623730951,2,-0.00734751195430583
0.0,2.8284271247461903,2,0.012686776862656624
0.0,0.0,5,0.0014737156963573472
0.0,,1,0.0007358472741534339
0.0,0.0,3,-0.025660342764197264
1.3333333333333333,1.1547005383792517,3,-0.008520587998746665
-0.5,0.7071067811865476,2,-0.001562525569365425
-0.75,1.2583057392117916,4,0.025039220337720325
0.0,,1,-0.002312913594997301
0.0,0.0,2,0.006182403798960623
2.0,1.7320508075688772,3,0.006240174075508698
0.0,0.0,2,0.012618065017826696
0.0,,1,0.0007565418475878882
0.0,0.0,3,0.014361116278542418
-1.0,,1,0.009687074605828405
0.0,,1,-0.018450154134241004
1.25,1.5,4,-0.0015036856473404914
0.0,0.0,3,-0.0030120488642396692
0.0,,1,0.0007674220443325552
3.0,,1,0.002300652031772099
2.0,0.0,2,-0.004590515853358124
0.0,,1,0.027670722033495743
2.0,0.0,2,-0.024682023464765557
-0.5,1.0,4,-0.026073551847726084
-0.4444444444444444,1.3333333333333333,9,-0.0007873629069317101
0.0,1.0954451150103321,6,0.003152011107197872
-1.3333333333333333,1.0327955589886444,6,-0.01533750363248898
0.0,1.4142135623730951,2,-0.006250155155263948
0.0,0.0,2,0.0015539249371292474
0.0,,1,-0.004654848232440778
0.0,0.0,2,0.021060808809447495
0.0,0.0,3,-0.0069283708509617625
-1.0,1.1547005383792515,4,-0.0007750027902700962
0.0,0.0,4,0.014739842352825994
1.3333333333333333,2.3094010767585034,3,0.006955141203833337
3.0,,1,0.0007674220443325552
1.3333333333333333,1.1547005383792517,3,0.009419076276617089
-1.5,2.1213203435596424,2,0.001555210311365851
0.0,,1,-0.02431369337756073
0.0,,1,0.01055191138300815
0.0,0.0,3,-0.01204807817375797
0.4,0.894427190999916,5,0.007275628499313624
0.3333333333333333,1.5275252316519468,3,0.0032102736359505
0.0,,1,0.003816907751044374
0.0,,1,0.0007568903579473485
0.4,0.5477225575051662,5,0.010046332019242987
2.0,,1,-0.0007649978885544417
-2.0,,1,-0.00746261567131612
1.0,,1,-0.012167526881252444
0.0,,1,0.0
-0.6666666666666666,0.5773502691896258,3,-0.01397515849170372
0.0,0.0,2,-0.0062992140668254315
-2.0,0.0,3,-0.007131578013139017
1.0,1.4142135623730951,5,-0.014802635182801782
-1.2,1.0954451150103321,5,-0.0734556953788037
-2.0,0.0,5,0.034420302161900285
0.0,,1,-0.02451822444212992
2.0,0.0,2,0.019281246510757466
-2.0,,1,0.004520573808171058
0.0,0.0,3,-0.01890141089522024
0.0,0.0,2,-0.007554298266000181
0.0,0.0,3,-0.030447388084436255
0.0,0.0,2,0.009424978993906263
0.0,,1,0.017746321927216258
-1.5,2.1213203435596424,2,-0.026930075401837117
2.0,2.309401076758503,4,-0.0036903110150098284
2.0,,1,0.005555741346948695
0.0,0.0,2,-0.007285796059005034
2.0,,1,0.029630011364950803
0.0,,1,0.0009310529259438649
0.0,0.0,2,0.010232422791184748
0.0,,1,0.04143652458337721
0.0,,1,0.01090918355656978
-4.0,,1,-0.002697975320474444
-2.0,,1,0.0018032491051827026
0.0,,1,-0.021897726095059578
0.6666666666666666,0.8997354108424374,15,-0.00746277999578393
-1.5,0.7071067811865476,2,0.02443637526512843
-1.1666666666666667,2.0412414523193148,6,-0.016513942536857673
0.0,,1,-0.013850462965367516
-0.16666666666666666,1.8348478592697182,6,0.019230962654516626
3.0,4.242640687119285,2,-0.014151083041397339
0.4,0.894427190999916,5,0.013397036651190408
-0.5,0.5773502691896257,4,0.011331447399000272
2.0,0.0,2,0.0
1.5,1.378404875209022,6,0.04678894555844604
0.0,0.0,3,0.026292467352797555
0.0,0.0,2,0.0008750203322436256
2.0,,1,0.024475440325797404
-2.0,,1,0.013651795231912622
0.0,0.0,3,0.01686341202065811
0.0,,1,0.014096394917697763
0.0,0.0,3,-0.0188065796038156
0.0,0.0,4,0.012437774103045696
2.0,,1,0.01055191138300815
0.0,0.0,2,-0.0024094412558199885
0.0,0.0,4,0.0
3.0,,1,-0.017713527263452766
2.0,,1,-0.004163239616345682
0.0,0.0,3,0.007383143471165532
0.5,0.7071067811865476,2,0.02280130842856387
2.0,,1,-0.025477634442682473
0.0,0.0,2,0.023692693343326354
0.0,,1,-0.007980769412516353
3.25,2.362907813126304,4,0.01689465286348657
-1.0,1.7320508075688772,3,0.009493516225090648
-2.0,,1,0.014984346199739207
-4.0,,1,-0.017094171102271516
0.0,,1,-0.00547298912361649
0.0,0.0,2,-0.022324758960670654
-1.0,1.1547005383792515,4,0.017322838683769826
3.0,,1,0.0030961287010657923
0.0,,1,-0.005204571594261798
0.0,,1,-0.010463380491524954
-1.5,2.1213203435596424,2,0.025679987651257674
0.0,0.0,2,0.0014725360473031301
1.3333333333333333,1.1547005383792517,3,0.02426467488397721
-0.25,1.2583057392117916,4,-0.006460983672242793
0.0,0.9428090415820634,10,-0.013005713681069286
0.0,0.0,3,-0.0014641292664248073
0.0,,1,0.017725112728822046
0.0,0.0,3,-0.01867823578465333
0.0,,1,-0.010980716651073252
0.0,0.0,2,-0.008882455813062018
0.0,0.0,3,0.0037339463888872437
-1.0,1.4142135623730951,2,-0.010409069818561933
0.0,0.0,9,-0.008264279600242785
2.0,0.0,2,0.018181520502916326
0.0,,1,0.01190491312441444
1.0,1.1547005383792515,13,0.04338247122585637
0.9090909090909091,2.0225995873897262,11,0.031007685628816395
0.3333333333333333,0.778498944161523,12,0.022418246627394778
1.5,1.7320508075688772,4,0.007309071090305874
0.0,0.0,2,-0.00648508596618691
0.0,0.0,2,0.03002611739701022
0.0,0.0,2,-0.011406784423331096
-1.0,,1,-0.0032051604424194746
0.0,,1,0.009003280895319765
0.0,,1,0.005769263493122567
0.0,0.0,2,0.015296369517981745
0.0,0.0,2,-0.0031386395169124004
1.3333333333333333,1.1547005383792517,3,-0.011335199726920209
0.0,0.0,5,-0.020651030930508907
0.0,0.0,2,0.010862780530556781
0.0,,1,-0.02076775064961911
0.0,,1,0.005635537358352316
1.0,1.7320508075688772,3,0.003736114077597774
0.0,0.0,3,-0.006203413867195584
-2.0,,1,0.005003252082996346
0.0,0.0,12,0.0043209579863681125
0.8571428571428571,2.9680841985233184,7,-0.005628729825032153
0.0,0.0,4,-0.01698067736426323
3.0,0.0,2,0.015994776871274263
0.0,,1,-0.015113550729235925
0.0,0.0,2,0.015984802977642154
1.3333333333333333,1.1547005383792517,3,-0.02706106465582192
-1.0,,1,-0.0006472103333838852
-1.0,1.4142135623730951,8,0.05566405876059011
0.14285714285714285,1.4638501094227998,7,0.023911296297661755
0.0,,1,-0.020957907870226333
-1.0,2.5819888974716108,4,0.007950934359354234
0.5,0.7071067811865476,2,-0.00728147512222499
-3.0,,1,0.01425174344304736
0.0,0.0,2,0.005882270387046251
-0.5,1.0,4,-0.0011695970113853038
0.0,0.0,2,-0.00712581412987956
0.0,0.0,3,0.0
-0.09090909090909091,1.513574937328539,11,-0.029815020739727305
0.0,1.2649110640673518,6,0.019053574867814893
0.0,0.0,2,-0.007237790797931742
0.0,0.0,6,0.00486041150344918
2.0,2.8284271247461903,2,-0.009467506692492411
0.0,,1,-0.015494375659542703
0.0,,1,-0.0006051539532087036
0.0,0.0,3,0.01393061093529413
0.0,,1,-0.022102462729975736
1.0,,1,-0.012828410654173061
2.0,,1,0.02103977382970812
1.0,1.4142135623730951,2,0.0035648509910495285
0.0,,1,-0.019537665469129162
1.0,1.4142135623730951,2,0.018203746655276465
0.0,,1,-0.014898366998690626
0.0,,1,-0.020568653098563594
0.0,,1,-0.012353548601359288
0.0,,1,0.03359229448105827
-0.2857142857142857,0.7559289460184545,7,-0.026119244774290395
0.0,0.0,3,0.02554267248159703
0.0,,1,0.0062268650702779205
0.0,0.0,2,-0.0006095990007830565
0.0,,1,0.0012206521844677631
0.0,0.0,3,0.0012327530717926027
0.3333333333333333,0.5773502691896258,3,0.014778406318027848
0.0,0.0,4,0.012135634937804118
0.3333333333333333,0.5773502691896258,3,0.01738636462745613
0.0,,1,0.012374903358572498
1.0,,1,0.012805430037951426
2.0,,1,-0.0022988631318069386
0.0,0.0,2,0.0028346479550651615
0.0,,1,0.011891397337489451
0.0,,1,-0.010632453802745356
0.0,,1,0.005656028672249569
0.0,0.0,2,-0.003936974372792945
0.8,1.3038404810405297,5,-0.001119935393021132
-0.3333333333333333,0.5773502691896258,3,-0.0033370595168821238
0.0,,1,-0.010044590065275028
0.0,,1,0.007340360306328009
0.0,,1,0.012892392405561504
4.0,,1,0.028223566966632863
2.0,2.8284271247461903,2,0.001076640901267245
0.0,,1,-0.0021493938140358937
0.0,,1,-0.0010626018863605369
0.2222222222222222,1.6414763002993509,9,0.01295924468678189
0.0,0.0,6,-0.0005332069435393105
0.0,,1,-0.00586654335432335
2.0,,1,0.028970110827477136
-2.0,,1,0.008342167096573094
0.0,,1,-0.01551237141432682
0.0,,1,-0.013655333557864302
1.0,1.1547005383792515,4,0.0058572748107126316
-2.0,,1,-0.01376397044077915
2.0,,1,-0.0005365112959938578
0.0,,1,-0.002689580356808441
0.0,0.0,2,0.0032255104190348494
1.5,1.7320508075688772,4,0.0037514124058872778
0.0,,1,-0.011745926114405836
0.0,,1,0.012426046168107385
1.0,1.4142135623730951,2,0.007470482666151357
-1.0,1.4142135623730951,2,-0.03187468051755993
0.0,,1,-0.0168161261892269
-1.0,,1,0.0022804034813503904
0.0,,1,-0.0011268756901594568
1.0,1.4142135623730951,2,0.021432604432090274
0.75,1.5,4,0.012700179434376402
1.0,1.4142135623730951,2,0.004361861705441283
0.0,,1,-0.0032658958744121724
0.7142857142857143,0.7559289460184544,7,0.0010921989662353582
-1.0,1.4142135623730951,2,0.0005402216374998936
0.5,0.7071067811865476,2,0.0010792318423429315
0.0,0.0,2,0.01455528216374069
0.0,,1,0.0026567108462383082
0.0,0.0,2,-0.0031846277979130644
0.0,,1,-0.004792099795320692
0.0,,1,-0.008025879085638898
0.0,,1,0.022198226725310244
0.0,0.0,2,0.006885681374448671
1.75,2.0615528128088303,4,0.022117128895716487
0.0,0.0,3,-0.0005151511396482844
2.0,,1,-0.001556983136809631
2.0,,1,-0.0005199045198424068
-0.2222222222222222,0.6666666666666666,9,-0.03276103664605867
0.3333333333333333,2.0816659994661326,3,0.002150444563560283
0.0,1.61245154965971,11,-0.001614595964219978
0.0,,1,-0.019406903464572856
0.0,0.0,3,0.01154481245877892
-0.25,0.5,4,-0.06876015591845419
-1.0,1.4142135623730951,2,0.012790766911473073
0.2857142857142857,0.7559289460184545,7,-0.006888670572095079
-0.09090909090909091,1.7002673586554236,11,0.07283253766944098
0.4,0.8944271909999159,5,-0.016163877566504836
1.5,2.1213203435596424,2,0.0032823995832858
0.0,,1,0.00224090865575155
0.0,,1,0.012856468931022214
0.0,0.0,3,0.0011036516203233315
3.0,,1,-0.0016356188175803421
3.0,1.4142135623730951,2,0.008781711929741975
0.0,,1,0.0016319535319595513
0.0,,1,0.0016298214013281687
0.0,,1,0.001615778876132845
0.0,,1,-0.007447054044715351
-0.3333333333333333,1.5275252316519468,3,0.0016538662317662212
0.0,,1,-0.0027517501214038287
1.5,2.1213203435596424,2,0.01103769371708574
1.0,1.4142135623730951,2,0.001091602842487216
0.0,,1,0.013326244586377989
0.0,,1,-0.004734528272585359
0.0,0.0,2,0.014799234746471601
-1.0,1.4142135623730951,2,0.0031250167323213507
0.0,0.0,2,-0.004673173915145212
0.0,0.0,2,0.010433229134604094
-2.0,2.8284271247461903,2,0.0
1.0,1.4142135623730951,2,0.012390260510807494
0.0,,1,0.010199032016301679
1.0,1.4142135623730951,2,0.003533440543182609
0.0,0.0,2,-0.011569429799497155
0.6666666666666666,1.1547005383792517,3,0.0076336782092656374
-0.14285714285714285,0.8997354108424375,7,0.005555437998807866
0.4,0.894427190999916,5,0.016574626542140924
0.0,,1,-0.004940737977872978
0.0,,1,0.008937197206889902
0.8,1.0954451150103321,5,-0.00590544961362327
-0.3333333333333333,2.0816659994661326,3,0.00396080219303685
0.0,0.0,2,0.006903197421403551
0.7777777777777778,1.9570552775732024,18,-0.009794276405310831
2.0,2.70801280154532,4,0.02967336334890769
0.6666666666666666,1.1547005383792517,3,0.009606293901483376
0.0,0.0,3,0.009514798783368139
0.0,,1,0.004712468919999546
-2.0,,1,-0.0009380913393999268
0.08333333333333333,1.442120017518492,24,-0.13224310869739997
-0.125,0.3535533905932738,8,0.003769698082592976
1.0,1.0,3,0.011802429623672728
0.0,0.0,2,0.016967424371761686
1.0,1.0,3,-0.0031283758678780638
0.5,1.0,4,0.0026147214886402814
0.0,,1,0.018153674070909842
-0.6666666666666666,3.2145502536643185,3,-0.006113222730710466
0.0,0.0,2,0.0035879724331888685
0.0,0.0,3,0.011235914985076922
0.0,,1,0.0121209823512054
0.0,,1,0.010526422227896015
0.75,1.5,4,0.024801720932989157
0.0,,1,0.005808355804182597
0.0,0.0,2,-0.02434287689317749
-1.5,2.1213203435596424,2,-0.003991554038521805
0.0,0.0,2,0.010019701999722797
-0.5,0.7071067811865476,2,0.007503450486871843
0.0,0.0,3,-0.010426922695016216
0.0,0.0,3,-0.039039053324290474
0.3333333333333333,1.5275252316519468,3,0.005208260195199044
0.8333333333333334,2.7141603981096374,6,-0.01398946197415274
0.0,,1,0.01239868745849071
0.0,2.8284271247461903,2,0.008465496484146184
0.0,,1,-0.013989460182148972
-0.5,0.7071067811865476,2,0.02085568120169823
0.0,,1,-0.004190371834193796
2.0,,1,0.013192608957621976
0.0,,1,-0.0062499430093369
0.0,,1,0.011006437659941692
0.0,3.0,3,-0.00984988361066974
0.0,,1,-0.0052354216070165105
-1.0,1.0,3,-0.0010526551950286178
-1.0,,1,0.0005271599740421795
1.0,,1,0.0036880752967334285
0.3333333333333333,1.5275252316519465,3,0.02729650219018942
0.0,,1,0.009160415199070515
1.0,,1,0.0015129892419996072
0.0,0.0,8,-0.017119933630996065
-1.0,1.7320508075688772,3,0.008709016693102534
0.0,,1,0.013306242146746916
0.0,,1,-0.008081085151499856
0.0,0.0,2,0.010040003916801377
0.0,0.0,2,0.008946429718236892
0.0,,1,-0.0030057936393528273
0.0,0.0,3,-0.005528048236925764
0.0,,1,-0.000505221017848223
0.0,,1,-0.02022223066713935
0.3333333333333333,0.5163977794943223,6,-0.001548218659888967
1.0,2.6457513110645907,3,0.001031622074002314
0.0,,1,0.002638682466358677
0.0,,1,-0.026842306843280372
2.0,,1,-0.008112471085884199
-1.1111111111111112,1.7638342073763935,9,0.005997954646103532
-0.6,0.894427190999916,5,0.010839939570451929
-0.5,0.7071067811865476,2,0.005361847680384502
0.3333333333333333,2.0816659994661326,3,-0.0005360011011847909
-0.125,1.3562026818605375,8,-0.02682422844075094
-2.0,1.7320508075688772,3,-0.0016536314115065398
-0.5,1.0,4,-0.019878336685899445
-2.0,,1,-0.007324214195634227
0.0,0.0,4,-0.007377930103581343
-0.6666666666666666,1.1547005383792517,3,-0.024013827758838535
0.0,,1,0.02408267366932937
-1.0,,1,0.021276432518364086
-0.3333333333333333,1.5275252316519468,3,-0.020833176837243284
0.0,,1,0.02094813096534187
0.0,,1,0.015667460077246398
0.0,,1,-0.005879238823480959
0.0,,1,0.010787523719403724
0.0,,1,-0.005336197502571416
-1.0,,1,0.009119968147339064
2.0,,1,0.004784898594567544
1.6666666666666667,2.0816659994661326,3,0.028480746807996615
1.0,1.4142135623730951,2,0.008264550544353044
0.0,,1,-0.004658685789043271
0.8,1.6865480854231356,10,0.00260016266973917
0.2,2.04939015319192,5,-0.001555854208672991
-1.0,1.4142135623730951,2,0.012986709997549362
5.0,,1,-0.0050760631859164684
0.0,,1,0.007157332503125335
0.0,,1,0.0
1.3333333333333333,1.1547005383792517,3,-0.006106717495774183
0.3333333333333333,2.5166114784235836,3,-0.027532687225505725
0.0,0.0,2,-0.005342000894975718
0.0,0.0,2,-0.0005353440127757736
0.0,,1,0.0016067903506551406
0.6666666666666666,1.1547005383792517,3,0.015069896045207143
0.0,,1,0.01913898736305608
2.0,2.8284271247461903,2,0.0
0.0,,1,-0.014084525218320487
0.0,,1,0.0015872365400297905
0.0,,1,-0.016376290262539617
0.0,,1,-0.0005368647100930657
0.0,,1,-0.011752097002197148
0.0,0.0,2,-0.0027308092445298415
0.0,,1,0.0027382869839396307
-1.0,,1,-0.010376867265522005
1.0,1.4142135623730951,2,0.017391072319490775
0.0,0.0,2,0.006335941123372546
0.0,,1,0.018363178832173643
0.0,,1,0.00206083967353643
0.0,0.0,2,-0.004568437547604942
0.0,0.0,2,0.0035695903200287926
0.0,0.0,3,0.006097601069388725
-1.5,1.9148542155126764,4,-0.0030303708902937876
-0.36363636363636365,0.8090398349558905,11,-0.07396152195811156
0.0,1.632993161855452,4,0.0032821413119654697
0.0,,1,0.006543119488429117
-2.0,,1,-0.0016250690298685866
0.0,,1,0.010127855528385687
0.0,,1,-0.004749246836714183
0.0,,1,0.005302346240283473
0.0,,1,0.010005492523864401
0.0,,1,-0.005744254900429291
0.0,0.0,2,0.007168327115885109
0.75,1.0350983390135313,8,0.005597993848830862
0.0,0.0,3,-0.01366408292424448
-0.5,1.0,4,0.0066700430384885045
-1.1428571428571428,1.864454471471609,7,-0.009230392685950162
-2.5,0.7071067811865476,2,0.0015524356031273445
-1.0,,1,0.002094288202551642
0.0,,1,0.0035788121865438782
2.0,,1,-0.006113422394910084
0.0,0.0,2,0.010563235010464966
0.0,,1,-0.004392393600965883
0.0,,1,0.0062560641852367205
0.0,,1,0.013390566892359068
0.0,0.0,4,-0.004271572479675134
1.5,2.1213203435596424,2,0.002860022095759085
0.0,0.0,2,0.0037628406107872436
0.0,0.0,2,-0.004267521199551094
0.0,0.0,4,0.0004760199835962542
0.0,,1,-0.018562377224807802
0.0,0.0,2,-0.000969861657434401
2.0,,1,-0.008252704812547362
0.2222222222222222,0.6666666666666667,9,0.03426374437264168
0.4444444444444444,1.0137937550497031,9,0.03644081221827178
-0.25,0.5,4,0.013698678940823772
0.0,0.0,2,0.03302747824805641
0.0,,1,0.022202563225906635
0.0,,1,0.01563834683049703
0.0,0.0,2,-0.006391038956131911
0.0,,1,0.01276583994198055
0.0,,1,0.0
0.0,,1,0.012083368518873039
0.3333333333333333,0.816496580927726,6,0.05870446888133385
0.0,0.0,2,-0.017208437352067785
0.0,,1,0.002723870968219577
1.0,1.4142135623730951,2,-0.01823837559337438
0.0,0.0,2,0.027668006784582033
2.0,,1,-0.007401581107368216
-3.0,,1,-0.014521072505059629
0.0,0.0,2,-0.01294504485619663
0.0,0.0,2,0.013061129316404019
0.0,,1,-0.010072672537472571
1.4,1.140175425099138,5,0.0004072419988720988
1.0,1.4142135623730951,2,-0.008702976812604013
2.0,0.0,2,0.0033444006320482167
0.0,0.0,2,0.0033387389701189374
0.0,0.0,2,0.012063188969004601
0.0,,1,0.011919556526616581
1.0,1.4142135623730951,2,-0.009319268592287488
-1.0,1.4142135623730951,2,0.01577156289828152
2.0,,1,-0.009446325609869022
0.6666666666666666,1.1547005383792517,3,-0.006986955558601293
3.0,,1,0.009143624103959969
1.3333333333333333,3.0550504633038935,3,0.005766346921047383
-1.0,1.1547005383792515,4,-0.0061426433555028526
-0.6,1.429840705968481,10,-0.019365522171947203
0.16666666666666666,0.408248290463863,6,0.0033614987551269238
0.5,2.1213203435596424,2,0.010234212215012084
0.0,,1,-0.0038396764333193945
0.0,,1,-0.0008482745294302596
0.0,0.0,3,0.03254440299308836
-1.6666666666666667,2.0816659994661326,3,0.002865547089855758
0.0,0.0,4,0.023265063394821484
0.0,,1,-0.013561810918124029
0.0,0.0,3,0.016578971243661922
-2.0,,1,0.014319684568935065
-2.0,,1,-0.005524839068972498
0.0,,1,-0.008765209723237244
0.0,,1,0.006028924541318759
2.0,,1,-0.010731558597928958
0.0,,1,-0.006830130965134296
0.0,,1,0.0
0.0,,1,0.0007966071961398313
0.0,,1,-0.009596078506361683
0.0,,1,0.029470964962587054
0.0,,1,0.004705915277261052
4.0,,1,0.009542659777601381
2.0,,1,0.0003937911091209667
-2.0,,1,0.00984252055373247
1.0,1.4142135623730951,2,0.0015534328820794308
0.6666666666666666,1.1547005383792517,3,-0.025979136083113752
0.0,,1,0.001592541189731067
-1.0,,1,-0.016342416071759236
0.5,1.224744871391589,6,-0.013844952143351241
0.0,,1,-0.015242797362164495
0.0,0.0,2,0.008554088714693542
0.0,,1,0.001622678668016686
1.0,,1,0.015409384234469803
2.0,,1,0.005191810266040209
-2.0,,1,-0.008193271614530873
0.0,,1,0.011014901792243847
0.3333333333333333,0.5773502691896258,3,0.002318517148068633
0.0,0.0,4,0.0011581107532125934
-0.8333333333333334,0.9831920802501751,6,-0.0034706734827015806
0.0,0.0,2,0.0027088944480424537
-1.0,1.0,3,-0.004245488474517556
0.0,,1,-0.012015557228526319
1.0,,1,0.0125540795261736
-0.25,0.5,4,0.024409112389793597
0.0,,1,0.0018911166201065477
0.0,0.0,7,0.0075500471481255715
0.46153846153846156,1.1266014242982163,13,0.02660154938423398
0.0,0.0,2,0.005109604361224873
0.3333333333333333,0.816496580927726,6,0.016495768508929975
-1.0,1.4142135623730951,2,0.015506547765977041
0.0,,1,0.0003553206682789245
0.0,,1,-0.006744980988209859
0.0,,1,0.0036191323480601056
0.0,0.0,2,0.008294182733817657
-1.0,,1,0.006795441411709291
2.0,,1,0.008880929014419392
0.0,,1,-0.0070420835121179914
-1.0,,1,-0.016913500296284578
-0.3333333333333333,0.5773502691896258,3,-0.009964569577171734
0.0,,1,-0.02084106126410923
0.0,0.0,2,-0.0046438500381944525
0.0,,1,0.006609499151232434
0.0,,1,-0.023174913840540712
0.0,,1,0.01006957749348536
0.0,2.160246899469287,4,0.011119811173234018
0.0,0.0,3,0.01933995463866256
0.0,0.0,3,0.002604294987837097
0.0,0.0,2,-0.008905303066800707
-3.0,,1,0.0011230600950107306
-0.2857142857142857,0.7559289460184545,7,-0.050112200983679855
0.2,1.0954451150103324,5,0.005905497622370248
0.6,1.429840705968481,10,0.062231005102362014
0.0,2.449489742783178,4,-0.009948225860142101
0.0,,1,-0.019724830185457454
1.0,1.4142135623730951,2,0.0030627843980877145
-1.0,1.4142135623730951,2,0.0003794442460491876
0.0,,1,-0.007224424701216314
1.5,2.1213203435596424,2,0.011472246922565876
-0.5,2.1213203435596424,2,-0.0026464916469532973
0.0,,1,0.0075815297002732596
-0.3333333333333333,0.5773502691896258,3,0.0026336181130739433
-0.5,1.0,4,0.0
0.0,0.0,2,0.0018760743632892929
0.0,0.0,4,0.0029314742982069486
0.0,,1,-0.0068421358189657555
-2.0,,1,0.01885439653799592
-2.0,,1,-0.006049891125228579
-2.0,,1,-0.02429290424778674
0.0,,1,-0.020810020466380252
0.5,0.7071067811865476,2,0.025394669918312962
2.0,0.0,2,-0.023952145628709842
0.1111111111111111,0.7817359599705717,9,0.014187221787139492
0.6666666666666666,1.1547005383792517,3,-0.015879020511334385
2.0,,1,0.011909315833887435
-1.5,2.1213203435596424,2,0.008731879214028071
-1.0,,1,0.0026527921639205587
0.0,,1,0.0241097347605157
0.0,,1,0.035803050672651215
0.0,,1,-0.006535902349619094
0.0,0.0,2,-0.0024236832170739797
0.0,0.0,2,0.01700784507596076
0.0,2.8284271247461903,2,0.014334666098186899
3.0,1.4142135623730951,2,0.0006729625267485329
0.0,,1,0.005026922945932766
0.23529411764705882,1.251469724199605,17,-0.01467176161492656
0.2222222222222222,1.2018504251546631,9,-0.011844093950868051
1.0,1.4142135623730951,2,-0.00753422335050713
0.0,0.0,3,-0.024154613974004535
2.0,,1,-0.0007073615342109152
1.0,1.4142135623730951,2,-0.01109511821618514
